,res,temp6t410,press6t4,dew6t4,prcp6t4,wind6t4,skycover,ozone,co,pm25
3526,0.0,0.033,29.999,20.9,0.0,4.7,0.65416664,0.026292,,16.4
3527,0.0,0.060900003,29.648,45.1,0.0,5.1,0.36666667,0.034375,1.520833,8.3
3528,0.0,0.0423,29.481,23.3,0.000100000005,7.6,0.70416665,0.039042,,10.15
3529,0.0,0.062200002,29.766,46.2,0.0,8.7,0.45833334,0.03425,0.9875,2.620833
3530,1.0,0.0676,29.878,63.5,0.015000001,2.5,0.6958333,0.025292,1.091667,15.8
3531,0.0,0.0677,29.894,61.2,0.0009999999,1.4,0.28333333,0.040208,,24.0
3532,0.0,0.045,29.841,32.2,0.0,2.8,0.625,0.023167,0.85,14.9
3533,0.0,0.0325,29.932,30.9,0.0282,5.9,0.8958333,0.017,1.15,20.6
3534,0.0,0.0768,29.725,70.8,0.0,5.5,0.525,0.042583,,14.2
3535,0.0,0.0594,29.948,50.4,0.0,1.5,0.45833334,0.013792,1.216667,9.616667
3536,0.0,0.074099995,29.755,71.0,0.0,1.4,0.8625,0.036542,,17.266666
3537,1.0,0.0161,29.691,-2.7,0.0009999999,13.6,0.30416667,0.025875,1.0125,8.8
3538,0.0,0.0485,30.018,42.2,0.0,2.1,0.4125,0.009042,1.304167,6.8
3539,0.0,0.0426,29.994,28.6,0.0,2.7,0.69166666,0.013,1.904167,24.9
3540,0.0,0.0677,29.894,61.2,0.0009999999,1.4,0.28333333,0.040208,,24.0
3541,1.0,0.0681,29.855,58.6,0.0,3.8,0.7083333,0.047667,1.35,8.9
3542,0.0,0.066800006,29.466,58.2,0.0,3.9,0.53333336,0.018833,0.7625,8.7
3543,0.0,0.0699,29.793,59.4,0.0,2.8,0.4625,0.064333,1.804167,34.0
3544,0.0,0.036,29.7,34.4,0.0,4.8,0.6956522,0.005375,,21.7
3545,0.0,0.0709,29.876,67.4,0.000100000005,4.4,0.85833335,0.036556,1.4,30.7
3546,0.0,0.0599,29.619,50.5,0.0,3.5,0.44545454,0.0395,,16.9
3547,0.0,0.0053000003,29.592,-9.8,0.0,14.8,0.14166667,0.020625,0.445833,7.8
3548,0.0,0.0725,29.697,69.2,0.021,2.9,0.85,0.03375,1.333333,11.8
3549,0.0,0.0616,29.793,56.3,0.0009999999,2.3,0.1375,0.016667,0.995833,13.1
3550,0.0,0.0233,30.043,15.2,0.0,1.2,0.7521739,0.004167,1.295833,25.9
3551,0.0,0.0759,29.601,68.3,0.0,3.3,0.6166667,0.035833,0.733333,23.2
3552,0.0,0.035400003,29.518,34.6,0.012999999,0.9,0.90833336,0.00725,1.4875,14.8
3553,0.0,0.0324,29.885,19.2,0.000100000005,9.4,0.5208333,0.017,0.816667,9.5
3554,0.0,0.0352,29.84,27.5,0.0,1.8,0.74347824,0.009417,1.079167,17.92381
3555,0.0,0.020100001,30.107,13.5,0.0,0.3,0.65416664,0.015625,,26.704166
3556,0.0,0.0484,29.746,48.2,0.0061999997,0.4,0.8958333,0.002583,,10.3
3557,1.0,0.058900002,29.946,48.2,0.0,5.2,0.975,0.023167,0.954167,6.2
3558,0.0,0.0434,29.687,31.0,0.0,1.3,0.75416666,0.019125,,7.4
3559,0.0,0.0695,29.619,68.9,0.0053,1.6,0.95,0.004042,1.366667,7.516667
3560,1.0,0.0684,29.965,67.0,0.0042,2.6,0.92083335,0.018458,0.941667,10.9
3561,0.0,0.0481,29.844,31.3,0.000100000005,10.8,0.5375,0.012958,,10.7
3562,0.0,0.03861,29.976,21.57,0.0,10.5,0.125,0.029083,1.452174,19.575
3563,0.0,0.0809,29.779,69.3,0.0,3.9,0.55833334,0.078708,,23.6
3564,0.0,0.0633,29.649,55.2,0.0,2.3,0.725,0.042625,,20.2
3565,1.0,0.0557,29.425,54.8,0.0,3.5,1.0,0.008292,1.333333,12.7
3566,0.0,0.0434,29.738,,0.0,7.9,0.5708333,0.025333,,6.891667
3567,0.0,0.0281,29.736,17.2,0.0,4.6,0.43333334,0.015333,,10.3
3568,0.0,0.0245,29.857,17.9,0.0,1.9,0.6375,0.011542,1.520833,16.1
3569,0.0,0.020100001,30.026,7.4,0.0,2.9,0.54583335,0.005708,0.65,4.5
3570,0.0,0.04677,30.03,37.18,0.0,1.4,0.05,0.0375,2.638889,11.1
3571,0.0,0.030100001,29.599,20.6,0.0030999999,5.0,0.84583336,0.001,1.029167,19.2
3572,0.0,0.03672,29.62,21.39,0.0,12.9,0.5208333,0.031708,1.491667,21.6
3573,0.0,0.0149,30.136,-3.7,0.0,5.5,1.0,0.005125,1.158333,11.158333
3574,0.0,0.0281,30.031,23.5,0.0,0.0,0.9125,0.017667,,21.404348
3575,0.0,,,,0.151,7.5,1.0,0.003875,1.204167,4.654167
3576,0.0,0.0771,29.678,69.7,0.0,3.9,0.56666666,0.043417,0.845833,38.8
3577,0.0,0.0669,29.813,61.8,0.0009999999,0.6,0.40833333,0.015625,1.204167,11.9
3578,0.0,0.0453,30.142,43.1,0.0,4.1,0.9916667,0.011833,1.916667,20.8
3579,0.0,0.0359,29.853,27.5,0.0,1.0,0.76666665,0.004667,1.509524,24.9
3580,0.0,0.065,29.908,61.0,0.0,1.6,0.65833336,0.0255,0.933333,13.35
3581,0.0,0.0695,30.015,64.0,0.0,7.4,0.89166665,0.019667,0.8,9.114286
3582,0.0,0.0643,29.987,62.4,0.0,2.9,0.875,0.025708,0.929167,26.1
3583,0.0,0.0667,29.857,62.8,0.0111,2.1,0.8041667,0.031417,1.0625,6.6
3584,0.0,0.045599997,29.948,37.2,0.0,0.8,0.775,0.023583,0.991667,10.4
3585,0.0,0.0616,29.866,56.2,0.0,4.3,0.35833332,0.0285,0.633333,9.166667
3586,0.0,0.057,29.861,40.3,0.0,5.8,0.18333334,0.013792,0.670833,6.7
3587,0.0,0.0458,30.196,43.9,0.0,4.2,0.85,0.003167,1.1125,3.7
3588,0.0,0.0505,29.659,47.7,0.0403,12.6,0.7083333,0.015583,,9.7
3589,1.0,0.051200002,29.939,44.9,0.0,2.1,0.09166667,0.012792,1.0875,11.1
3590,0.0,0.0467,29.983,43.9,0.0,6.0,0.51666665,0.010958,0.820833,34.1
3591,1.0,0.0497,30.19,45.3,0.0,5.5,0.57272726,0.023875,0.8,8.1
3592,1.0,0.048,29.903,42.0,0.0,7.1,0.6625,0.035167,0.654167,14.5
3593,0.0,0.0633,29.928,59.5,0.0,7.1,0.55833334,0.014333,0.508696,4.0
3594,0.0,0.0597,29.922,54.1,0.0,6.9,0.6375,0.019333,0.595833,7.5
3595,0.0,0.0597,30.09,54.0,0.0,11.1,0.90869564,0.024167,0.658333,10.8
3596,0.0,0.0493,29.842,46.1,0.0251,8.4,0.55833334,0.036792,0.682609,8.75
3597,1.0,0.0468,29.826,44.3,0.0,4.0,0.44166666,0.016042,0.683333,10.2
3598,0.0,0.054599997,29.974,48.9,0.0,11.0,0.74347824,0.033167,0.654167,29.423077
3599,0.0,0.0588,29.675,51.8,0.0,5.7,0.16363636,0.02925,0.483333,17.9
3600,1.0,0.05333,30.052,48.65,0.0,8.8,0.9291667,0.028042,0.745833,29.1
3601,1.0,0.0591,29.959,55.8,0.0,7.8,0.50454545,0.019833,0.679167,4.4
3602,0.0,0.0523,29.823,45.7,0.0043,12.9,0.75416666,0.0425,0.725,3.7
3603,1.0,0.056700002,29.992,51.9,0.0,7.6,0.26666668,0.01125,0.6625,3.0
3604,0.0,0.057299998,29.883,54.6,0.0,6.2,0.45416668,0.025583,0.8,10.3
3605,0.0,0.048529997,30.211,47.25,0.0011,3.1,0.7375,0.006125,1.125,14.0
3606,1.0,0.0596,29.894,55.2,0.0,8.8,0.36666667,0.015292,0.513043,10.8
3607,0.0,0.05193,30.101,49.89,0.0,8.9,0.74583334,0.025917,0.629167,5.958333
3608,1.0,0.060599998,30.003,57.6,0.0,2.4,0.06666667,0.013667,0.591667,9.7
3609,0.0,0.0501,29.809,40.9,0.0043,10.7,0.6666667,0.035417,0.620833,5.166667
3610,1.0,0.0617,29.948,58.2,0.0,3.0,0.4375,0.012292,0.5625,4.333333
3611,0.0,0.0556,29.901,44.9,0.0,16.9,0.2125,0.033435,0.425,6.4
3612,0.0,0.04742,30.099,45.39,0.0,3.3,0.07083333,0.013,0.966667,17.1
3613,0.0,0.04579,30.092,44.42,0.0009999999,6.4,0.62083334,0.010292,1.308333,11.2
3614,0.0,0.060099997,29.954,57.5,0.0,5.6,0.29565218,0.014708,0.5625,1.4
3615,1.0,0.0549,29.914,54.6,0.0,3.9,0.21666667,0.02325,,12.2
3616,0.0,0.05441,29.871,50.4,0.0322,12.5,0.76086956,0.011958,0.920833,6.7
3617,0.0,0.057400003,30.079,52.2,0.00080000004,11.3,0.89166665,0.034455,0.691667,7.3
3618,1.0,0.058900002,30.055,54.3,0.006,8.4,0.8541667,0.02875,0.869565,79.10625
3619,0.0,0.0633,29.928,59.5,0.0,7.1,0.55833334,0.014333,0.508696,4.0
3620,0.0,0.060200002,29.877,57.5,0.0,3.5,0.5375,0.021588,0.641667,3.9
3621,1.0,0.0633,29.936,58.7,0.0,8.6,0.6125,0.024958,0.670833,9.1
3622,1.0,0.06,30.066,58.6,0.0,4.8,0.7217391,0.015167,0.7875,6.7
3623,0.0,0.0471,30.145,39.4,0.0,8.1,0.32916668,0.023292,0.529167,4.0
3624,0.0,0.0611,29.864,57.1,0.0,5.1,0.4375,0.030667,0.458333,9.9
3625,0.0,0.056900002,29.835,49.4,0.0,8.7,0.6458333,0.033083,0.595833,12.6
3626,0.0,0.055,30.05,53.8,0.0,4.0,0.64166665,0.016208,0.683333,8.3
3627,0.0,0.0592,29.808,57.6,0.0,5.5,0.3347826,0.019133,0.725,4.078261
3628,1.0,0.0526,29.885,46.6,0.0046,12.5,0.84583336,0.03325,0.791667,8.583333
3629,1.0,0.0502,30.047,46.1,0.0,6.6,0.8666667,0.013833,1.020833,9.541667
3630,1.0,0.0504,29.974,46.7,0.0,1.9,0.22083333,0.015,,8.7
3631,0.0,0.0579,29.821,55.4,0.0,5.0,0.325,0.018417,,4.5
3632,0.0,0.0523,30.029,50.8,0.0154,8.8,0.75,0.012958,0.716667,3.4
3633,0.0,0.0523,29.799,50.6,0.0,3.1,0.18333334,0.027208,,25.9
3634,0.0,0.062400002,29.884,58.1,0.0,8.3,0.34166667,0.022,0.691667,10.0
3635,1.0,0.049200002,30.137,28.2,0.0,9.6,0.008333334,0.013208,0.6875,6.8
3636,0.0,0.059299998,29.862,57.5,0.000100000005,4.7,0.42916667,0.013375,,2.9
3637,1.0,0.0598,29.735,54.3,0.0,7.5,0.75416666,0.026765,0.704167,14.791667
3638,1.0,0.0598,29.735,54.3,0.0,7.5,0.75416666,0.026765,0.704167,14.791667
3639,1.0,0.0484,29.94,40.7,0.0,3.3,0.56666666,0.038083,0.683333,2.2
3640,1.0,0.05,29.997,43.2,0.0,12.1,0.45,0.029875,0.6375,8.5
3641,0.0,0.048,29.952,44.1,0.0,3.2,0.3875,0.026625,0.704167,6.0
3642,1.0,0.0596,29.889,55.4,0.0,3.9,0.32083333,0.015125,0.525,12.0
3643,0.0,0.0556,29.901,44.9,0.0,16.9,0.2125,0.033435,0.425,6.4
3644,0.0,,,,,,0.93333334,0.028292,0.521739,4.0
3645,0.0,0.0545,30.098,52.1,0.0005,6.1,0.42083332,0.011042,0.979167,10.5
3646,0.0,0.052,30.08,49.4,0.0,3.4,0.7416667,0.018458,0.786364,38.53889
3647,0.0,0.058900002,30.071,54.5,0.00020000001,9.8,0.95,0.017708,0.6125,8.0
3648,0.0,0.044209998,30.318,43.64,0.0,2.2,0.75,0.016208,1.15,12.3
3649,0.0,,,,,,0.39166668,0.00525,0.858333,36.9
3650,0.0,0.0399,30.138,35.2,0.0,2.0,0.05,0.01275,0.909091,11.7
3651,0.0,0.05044,30.239,48.03,0.0,10.0,0.39583334,0.005917,1.091304,1.2
3652,0.0,0.0384,30.199,35.7,0.0,4.7,0.49583334,0.009667,0.858333,10.3
3653,0.0,0.046400003,29.994,45.2,0.0,1.2,0.67083335,0.001042,1.016667,54.9
3654,0.0,0.05404,29.99,47.6,0.0,5.6,0.62916666,0.013708,1.265217,25.0
3655,0.0,0.0581,29.741,50.9,0.0,3.3,0.1,0.019,0.583333,24.125
3656,1.0,0.0513,29.908,48.5,0.0,4.3,0.36666667,0.021,0.683333,5.0
3657,0.0,0.0558,29.928,49.1,0.0022,9.3,0.7875,0.027083,0.841667,16.086666
3658,0.0,0.053099997,29.901,49.6,0.0,4.4,0.73333335,0.026667,0.770833,4.5
3659,1.0,0.047900002,29.904,44.2,0.0143,8.9,0.6625,0.016333,,4.3
3660,0.0,0.0508,29.952,48.1,0.0,2.5,0.25416666,0.0145,0.716667,11.5
3661,0.0,0.059,29.802,58.2,0.0,4.0,0.4125,0.028083,0.754545,14.0
3662,0.0,,,,,,0.93333334,0.028292,0.521739,4.0
3663,0.0,0.0597,29.818,55.9,0.0,5.8,0.64166665,0.019458,0.695833,4.214286
3664,0.0,0.057099998,29.946,53.2,0.0,1.9,0.0,0.01925,,19.4
3665,0.0,0.053799998,30.074,49.9,0.0,0.6,0.175,0.007458,1.220833,18.583332
3666,1.0,0.0537,30.14,49.3,0.0,3.9,0.58181816,0.023208,0.670833,17.113636
3667,0.0,0.0537,30.14,49.3,0.0,3.9,0.58181816,0.023208,0.670833,17.113636
3668,0.0,0.0448,30.269,42.1,0.0,2.9,0.7583333,0.014125,1.370833,13.833333
3669,0.0,0.0503,30.005,45.8,0.0,7.0,0.275,0.021125,0.708696,6.5
3670,0.0,0.053099997,30.137,50.1,0.0,2.0,0.29166666,0.011042,1.113043,19.7
3671,0.0,0.0537,30.14,49.3,0.0,3.9,0.58181816,0.023208,0.670833,17.113636
3672,0.0,0.043700002,30.166,42.6,0.0,2.0,0.6333333,0.006208,0.7,12.4
3673,1.0,0.051900003,30.075,38.9,0.0,1.6,0.29545453,0.019417,1.486957,5.7
3674,0.0,0.0529,30.008,52.3,0.0041,3.3,0.8304348,0.015875,1.004167,6.0
3675,0.0,0.0489,30.001,44.0,0.0,5.4,0.8666667,0.009,1.104167,15.4
3676,0.0,0.0453,30.212,36.5,0.0,8.1,0.59583336,0.004455,0.729167,3.4
3677,0.0,0.0466,30.099,43.1,0.0,3.8,0.6791667,0.033208,0.729167,8.7
3678,1.0,0.0533,29.978,51.2,0.0,7.3,0.82,0.031667,0.629167,10.7
3679,0.0,0.049900003,30.253,49.0,0.0,5.6,0.9,0.013042,0.744444,40.0
3680,1.0,0.0594,30.004,55.4,0.0,6.9,0.54583335,0.023083,0.772727,5.8
3681,0.0,0.0596,29.95,53.9,0.0,4.5,0.125,0.011769,0.533333,6.333333
3682,0.0,0.048299998,29.927,44.0,0.0,2.6,0.6125,0.016083,1.2,41.708332
3683,0.0,0.05,30.059,49.2,0.0009999999,3.0,0.62083334,0.004609,0.779167,6.6
3684,1.0,0.0545,30.098,52.1,0.0005,6.1,0.42083332,0.011042,0.979167,10.5
3685,0.0,0.0544,30.004,47.1,0.0,1.7,0.083333336,0.022708,1.0,6.375
3686,0.0,0.0614,29.881,55.3,0.0,5.8,0.425,0.021208,0.683333,1.0
3687,0.0,0.0462,29.767,41.7,0.0,4.3,0.35833332,0.017792,0.779167,3.7
3688,0.0,0.0578,29.997,55.4,0.0,9.3,0.875,0.021176,0.708333,2.1
3689,1.0,0.04635,29.974,44.08,0.0,6.3,0.5043478,0.0185,0.6375,8.2
3690,0.0,0.0545,29.959,50.8,0.0,10.6,0.78695655,0.030167,0.716667,12.1
3691,0.0,0.057299998,29.939,53.7,0.0,3.8,0.11666667,0.018792,0.704545,3.0
3692,0.0,0.0613,29.872,57.9,0.0,8.8,0.40416667,0.022583,0.725,8.3
3693,1.0,0.047900002,29.904,44.2,0.0143,8.9,0.6625,0.016333,,4.3
3694,0.0,0.0523,29.989,43.2,0.0,12.5,0.7,0.039875,0.554167,7.9
3695,0.0,0.049,30.012,42.8,0.0,3.7,0.025,0.018833,0.5875,6.227273
3696,0.0,0.0562,30.114,53.0,0.0,4.5,0.46666667,0.017708,0.754167,10.3
3697,0.0,0.0559,29.92,50.8,0.0,1.0,0.6304348,0.023542,0.830435,16.3
3698,0.0,0.0525,30.115,51.8,0.0,1.3,0.925,0.008958,1.2,1.3
3699,1.0,0.0687,29.809,60.4,0.0,2.3,0.0,0.024167,,11.5
3700,0.0,,,,,,0.93333334,0.028292,0.521739,4.0
3701,1.0,0.0525,30.115,51.8,0.0,1.3,0.925,0.008958,1.2,1.3
3702,0.0,0.0523,29.943,51.0,0.0,2.9,0.49166667,0.007083,,3.5
3703,1.0,0.0577,29.88,53.7,0.0,8.4,0.67083335,0.021583,0.666667,5.391304
3704,0.0,0.056599997,29.917,48.6,0.0,1.0,0.06666667,0.008958,1.35,20.125
3705,0.0,0.054,29.926,49.8,0.0,6.0,0.80833334,0.029875,0.675,9.25
3706,0.0,0.0568,30.0,53.0,0.0,4.7,0.5125,0.011583,,12.458333
3707,1.0,0.0588,29.854,53.1,0.0,2.7,0.45833334,0.012333,0.791667,15.0
3708,0.0,0.0431,30.194,42.4,0.0,1.1,0.5043478,0.00225,0.9125,10.5375
3709,0.0,0.0616,29.859,57.3,0.0,3.8,0.4625,0.022458,0.65,5.391304
3710,0.0,0.0614,29.881,55.3,0.0,5.8,0.425,0.021208,0.683333,1.0
3711,0.0,0.0559,29.827,53.8,0.0009999999,4.4,0.29166666,0.029542,0.708696,17.0
3712,1.0,0.0548,30.007,51.1,0.0,9.7,0.6458333,0.020917,0.604167,25.2
3713,0.0,0.0477,30.167,44.0,0.0,2.5,0.78695655,0.010542,1.0875,3.3
3714,1.0,0.049200002,29.911,44.9,0.0052,3.6,0.525,0.032083,0.608696,5.416667
3715,0.0,0.0611,29.864,57.1,0.0,5.1,0.4375,0.030667,0.458333,9.9
3716,1.0,0.057299998,29.892,53.3,0.0,3.1,0.32916668,0.015708,,13.0
3717,0.0,0.0568,29.846,52.8,0.0,2.7,0.083333336,0.012176,0.611765,5.7
3718,0.0,0.0508,29.973,44.4,0.0221,13.4,0.8347826,0.030208,,2.285714
3719,0.0,0.043599997,30.07,40.7,0.0,5.0,0.32083333,0.010667,0.870833,10.666667
3720,0.0,0.0553,30.021,51.3,0.0,3.2,0.0,0.011292,1.15,5.3
3721,0.0,0.0587,29.979,49.8,0.0,7.2,0.5125,0.023292,0.645833,8.1
3722,0.0,0.0493,30.164,48.1,0.0,4.8,0.30833334,0.028375,0.841667,29.0
3723,0.0,,,,,,0.93333334,0.028292,0.521739,4.0
3724,1.0,0.0594,30.004,55.4,0.0,6.9,0.54583335,0.023083,0.772727,5.8
3725,0.0,0.0513,29.749,49.2,0.0371,9.0,0.65833336,0.017,,24.583332
3726,1.0,0.0468,29.765,42.4,0.0011,6.0,0.34166667,0.020958,0.533333,3.6
3727,0.0,0.046099998,30.266,44.5,0.0,1.6,0.56666666,0.003667,1.245833,6.8
3728,1.0,0.0581,29.741,50.9,0.0,3.3,0.1,0.019,0.583333,24.125
3729,1.0,0.0504,29.963,46.7,0.0011,16.0,0.71666664,0.029125,,5.227273
3730,0.0,0.0517,30.107,48.9,0.0013,9.3,0.90833336,0.012708,0.6,17.0
3731,0.0,0.0557,29.84,52.4,0.0,6.2,0.32916668,0.03475,0.604167,6.0
3732,0.0,0.043700002,30.166,42.6,0.0,2.0,0.6333333,0.006208,0.7,12.4
3733,0.0,,,,,,0.73333335,0.026208,0.7,6.166667
3734,0.0,0.0572,29.767,49.6,0.0,10.0,0.22083333,0.026958,0.408696,8.541667
3735,0.0,0.0562,30.046,47.9,0.00020000001,7.5,0.64166665,0.031708,0.658333,8.7
3736,0.0,0.0524,29.914,49.0,0.0,5.8,0.7,0.02675,0.758333,12.6
3737,0.0,0.0576,29.861,52.3,0.0,11.0,0.78695655,0.020167,,8.5
3738,0.0,0.0515,29.844,46.8,0.0003,10.1,0.90416664,0.021792,0.904348,6.7
3739,0.0,0.060200002,29.877,57.5,0.0,3.5,0.5375,0.021588,0.641667,3.9
3740,1.0,0.0359,30.2,34.2,0.0,2.5,0.0,0.005208,1.245833,12.333333
3741,0.0,0.052,30.129,50.7,0.0013,3.1,0.8235294,0.010125,1.125,10.176471
3742,1.0,0.0605,29.849,56.8,0.0,4.8,0.43333334,0.033542,0.608696,13.0
3743,0.0,0.0563,29.983,55.7,0.13,8.0,0.9916667,0.009125,1.15,6.1
3744,1.0,0.0545,29.959,50.8,0.0,10.6,0.78695655,0.030167,0.716667,12.1
3745,0.0,0.047900002,30.054,44.5,0.0,3.1,0.55833334,0.011958,0.845833,58.2
3746,0.0,0.0599,29.898,55.6,0.0,2.3,0.0,0.011083,0.691304,9.1
3747,1.0,0.049599998,30.048,45.2,0.0,2.8,0.57916665,0.034458,0.558333,7.3
3748,0.0,0.0468,29.826,44.3,0.0,4.0,0.44166666,0.016042,0.683333,10.2
3749,0.0,0.057299998,29.904,52.4,0.0,3.7,0.59583336,0.019208,0.55,15.416667
3750,0.0,0.049599998,30.048,45.2,0.0,2.8,0.57916665,0.034458,0.558333,7.3
3751,0.0,0.044099998,30.056,30.4,0.0,8.1,0.041666668,0.02325,0.583333,3.9
3752,0.0,0.044099998,30.056,30.4,0.0,8.1,0.041666668,0.02325,0.583333,3.9
3753,1.0,0.047,30.021,43.2,0.0,4.2,0.46521738,0.028167,,8.1
3754,0.0,0.052,30.129,50.7,0.0013,3.1,0.8235294,0.010125,1.125,10.176471
3755,0.0,0.0597,29.922,54.1,0.0,6.9,0.6375,0.019333,0.595833,7.5
3756,0.0,0.0472,29.975,44.5,0.0,2.1,0.26666668,0.01375,0.9875,14.0
3757,0.0,0.0563,29.773,49.8,0.0023999999,7.2,0.925,0.016583,0.720833,10.6
3758,1.0,0.0415,30.046,28.7,0.0,7.4,0.0,0.008708,0.95,13.904762
3759,0.0,0.0585,29.946,54.6,0.0,5.3,0.27916667,0.013583,0.520833,5.086957
3760,0.0,0.0583,29.854,56.2,0.0,3.9,0.5,0.02525,0.570833,8.9
3761,0.0,0.057299998,29.873,54.9,0.0,5.6,0.3875,0.020875,0.7,10.0
3762,0.0,0.0521,29.981,42.2,0.0,8.2,0.65,0.02325,0.654167,9.458333
3763,1.0,,,,,,0.51666665,0.002917,,12.333333
3764,0.0,0.05341,30.063,49.18,0.0,4.8,0.54347825,0.020292,0.820833,10.7
3765,0.0,0.051200002,29.74,43.0,0.0,8.7,0.75,0.01775,0.595833,4.2
3766,0.0,0.055400003,30.082,49.4,0.0,1.2,0.025,0.008583,1.008333,18.708332
3767,0.0,0.051,29.947,42.9,0.015000001,11.0,0.475,0.015708,0.647826,6.8
3768,1.0,0.0478,30.178,44.3,0.0,2.8,0.54583335,0.020667,0.766667,3.0
3769,1.0,0.0572,29.939,55.1,0.0005,9.9,0.9166667,0.016375,0.629167,5.6
3770,1.0,0.042799998,29.981,32.6,0.0,5.8,0.0,0.00975,0.93913,6.4
3771,0.0,0.047900002,29.825,32.1,0.0,2.9,0.8333333,0.002917,0.925,16.9
3772,1.0,0.0607,29.922,55.7,0.0,6.6,0.38333333,0.01275,0.543478,4.956522
3773,0.0,,,,,,0.93333334,0.028292,0.521739,4.0
3774,1.0,0.0562,30.012,52.1,0.0,7.3,0.8833333,0.013542,,6.625
3775,0.0,0.046400003,29.994,45.2,0.0,1.2,0.67083335,0.001042,1.016667,54.9
3776,1.0,0.0466,30.099,43.1,0.0,3.8,0.6791667,0.033208,0.729167,8.7
3777,1.0,0.06407,30.113,21.39,0.0,15.4,0.20416667,0.026667,0.6375,6.0
3778,1.0,0.063599996,29.847,57.8,0.0,2.2,0.0,0.0165,1.854167,14.0
3779,0.0,0.04949,30.245,49.18,0.0009999999,3.3,0.825,0.003625,1.154167,22.1
3780,0.0,0.0704,29.85,62.8,0.0,2.4,0.045833334,0.01525,1.491667,15.1
3781,0.0,0.0497,30.19,45.3,0.0,5.5,0.57272726,0.023875,0.8,8.1
3782,0.0,0.0509,29.958,43.8,0.0341,11.6,0.6333333,0.035292,0.675,5.291667
3783,0.0,0.0568,29.846,52.8,0.0,2.7,0.083333336,0.012176,0.611765,5.7
3784,0.0,0.065400004,29.69,53.6,0.0,1.8,0.0,0.02875,1.1375,9.681818
3785,0.0,0.0507,30.014,49.8,0.057,5.9,0.87916666,0.002167,1.083333,9.222222
3786,0.0,0.0489,30.082,44.7,0.0,5.0,0.325,0.00225,0.9625,39.8
3787,0.0,0.060900003,29.996,58.3,0.0,6.4,0.4,0.023125,0.608333,8.291667
3788,0.0,0.0549,29.97,50.5,0.0,7.8,0.525,0.027708,0.583333,9.5
3789,0.0,0.0396,30.251,33.8,0.0,3.3,0.475,0.008083,0.695833,10.7
3790,0.0,0.0561,29.882,50.9,0.00020000001,9.7,0.98333335,0.032647,0.65,6.0
3791,0.0,0.06,29.855,54.9,0.0,8.7,0.7,0.02975,0.654167,8.4
3792,0.0,0.0563,30.097,52.5,0.0,4.7,0.2375,0.016583,0.920833,86.84286
3793,0.0,0.0563,30.097,52.5,0.0,4.7,0.2375,0.016583,0.920833,86.84286
3794,0.0,0.0579,30.142,54.3,0.0,5.5,0.5,0.017792,0.766667,13.0125
3795,0.0,0.056900002,29.927,54.1,0.0,4.9,0.28333333,0.018708,0.7625,10.4
3796,0.0,0.043,29.868,38.1,0.0,3.7,0.38260868,0.0005,,5.764706
3797,0.0,0.0448,30.097,39.7,0.0,3.7,0.13333334,0.007292,0.986957,4.4
3798,1.0,0.060200002,29.899,56.9,0.0,6.7,0.31666666,0.024042,0.533333,7.2
3799,1.0,0.0548,29.845,51.5,0.0,2.9,0.0,0.013375,,7.1
3800,1.0,0.042099997,30.165,39.8,0.0,2.0,0.14166667,0.016708,0.991667,10.0
3801,0.0,0.0588,29.876,54.7,0.0,5.1,0.13333334,0.012667,,14.2
3802,1.0,0.0528,29.982,52.0,0.0009999999,2.4,0.7291667,0.005083,,8.5
3803,0.0,0.0605,29.922,56.6,0.0,0.3,0.0,0.013048,0.554167,5.291667
3804,1.0,0.055,29.933,46.2,0.0,7.4,0.875,0.012214,0.6625,23.333332
3805,1.0,0.0515,29.844,46.8,0.0003,10.1,0.90416664,0.021792,0.904348,6.7
3806,1.0,0.060200002,29.824,53.5,0.0,7.7,0.7916667,0.019333,0.620833,2.5
3807,0.0,0.0484,29.929,44.4,0.0,2.4,0.108333334,0.011542,1.104348,7.5
3808,1.0,0.047900002,29.825,32.1,0.0,2.9,0.8333333,0.002917,0.925,16.9
3809,1.0,0.0475,30.175,46.3,0.0,1.3,0.22916667,0.002708,0.904348,10.666667
3810,0.0,0.040099997,30.218,33.9,0.0,3.1,0.016666668,0.004958,1.166667,30.5
3811,0.0,0.0509,30.106,49.4,0.0033,5.0,0.85,0.024625,0.775,5.458333
3812,0.0,0.0509,30.106,49.4,0.0033,5.0,0.85,0.024625,0.775,5.458333
3813,0.0,0.0455,30.021,38.6,0.0,4.5,0.87083334,0.013833,1.516667,14.9
3814,0.0,0.0523,29.823,45.7,0.0043,12.9,0.75416666,0.0425,0.725,3.7
3815,1.0,0.0509,29.958,43.8,0.0341,11.6,0.6333333,0.035292,0.675,5.291667
3816,0.0,0.0482,29.896,43.3,0.0,2.6,0.70416665,0.005333,,3.3
3817,0.0,0.052,29.952,42.7,0.0,11.4,0.74583334,0.037917,0.804167,9.7
3818,0.0,0.0603,29.875,57.2,0.000100000005,6.0,0.33333334,0.0145,0.4625,17.4
3819,0.0,0.06,29.855,54.9,0.0,8.7,0.7,0.02975,0.654167,8.4
3820,1.0,0.0639,29.839,59.3,0.0,1.4,0.04761905,0.00975,1.354167,24.4
3821,0.0,0.0542,29.719,49.2,0.0,7.0,0.42083332,0.020667,0.686957,13.3
